id,Action
1,0.8946494014889547
2,0.9765253897871553
3,0.9548697724581711
4,0.9503452680675009
5,0.9952771392037837
6,0.9626723485559231
7,0.9887566458402796
8,0.9558762544213938
9,0.9068261631908671
10,0.9539855093710912
11,0.8419508800092191
12,0.9633467434539192
13,0.9499535068271778
14,0.913176334625196
15,0.9556767033370923
16,0.9795398038880044
17,0.9000698762762535
18,0.8935019432077111
19,0.9809096384284766
20,0.8988186268066336
21,0.9861969139138385
22,0.9768656766245928
23,0.9458189805596181
24,0.9688237225394489
25,0.9659771323806583
26,0.9412974886608712
27,0.9626945575871795
28,0.920120355598293
29,0.9435756255264751
30,0.9526893308868076
31,0.9808814448167075
32,0.948539830601985
33,0.969105577283438
34,0.9887566458402796
35,0.9808814448167075
36,0.9351217331392375
37,0.9868924193264934
38,0.9924488654492444
39,0.9050842479159275
40,0.9533181609518695
41,0.8649480561851692
42,0.9119229304741374
43,0.9536761666151153
44,0.9866057228773764
45,0.9473108542899166
46,0.9546414479098807
47,0.9662797373117502
48,0.9159870454837632
49,0.9958762905054077
50,0.9640832336026339
51,0.9818230309035033
52,0.982926303235867
53,0.981684208057437
54,0.9816796497907394
55,0.8712083062904267
56,0.8946494014889547
57,0.9729626999468338
58,0.9751842153382732
59,0.9691134882280772
60,0.9119229304741374
61,0.967015737403009
62,0.9680171427519962
63,0.9482118336916924
64,0.969961136339029
65,0.9917461870762375
66,0.9753727367691687
67,0.9099755191959186
68,0.9802867539697477
69,0.9234128159773018
70,0.8849636340654727
71,0.9316474328543627
72,0.9707537520714392
73,0.9659771323806583
74,0.9793334297027867
75,0.9662797373117502
76,0.9789874024356704
77,0.9602559206039261
78,0.8711682814420096
79,0.929823012388705
80,0.9631856540337044
81,0.9559412081616914
82,0.9777547121710044
83,0.9682029758630516
84,0.9832198093396493
85,0.930665540528156
86,0.9450855524703045
87,0.9401370241539527
88,0.9614578346578937
89,0.9461702568017738
90,0.9581035116090881
91,0.948539830601985
92,0.9533985155850185
93,0.9822764589129345
94,0.8175488789234499
95,0.9688135659632765
96,0.9143109876468409
97,0.8419508800092191
98,0.9691950590824414
99,0.9753727367691687
100,0.9715255954620902
101,0.9450907124967399
102,0.9458681507940994
103,0.905903368267331
104,0.9068261631908671
105,0.788112013213012
106,0.99047863139812
107,0.9671964244639373
108,0.8984742894630128
109,0.9837052915429635
110,0.9739096853917717
111,0.8419508800092191
112,0.984349890552719
113,0.9304661745497341
114,0.9515596478148803
115,0.9497960401202252
116,0.9808814448167075
117,0.9808814448167075
118,0.9660374954430518
119,0.9870155453985625
120,0.9505984907147547
121,0.9581035116090881
122,0.9238303889624419
123,0.9519084507042431
124,0.9493053073572393
125,0.929823012388705
126,0.9388008902762458
127,0.8722441349111312
128,0.8523390013351039
129,0.9145970891470396
130,0.9675311576087733
131,0.9878046444801574
132,0.9682989945819576
133,0.8935019432077111
134,0.9145970891470396
135,0.9802867539697477
136,0.9234128159773018
137,0.9793334297027867
138,0.9238303889624419
139,0.9143109876468409
140,0.9548697724581711
141,0.9265077927883231
142,0.9369623562813038
143,0.9867623348854861
144,0.9816796497907394
145,0.9753727367691687
146,0.8357806633422523
147,0.8977980738357954
148,0.9031988770267219
149,0.9751842153382732
150,0.9568787993461797
151,0.9533985155850185
152,0.8711682814420096
153,0.9500842314323916
154,0.8984742894630128
155,0.936516576014338
156,0.9409122249993932
157,0.930665540528156
158,0.9582497495332668
159,0.905117483715587
160,0.9602559206039261
161,0.8722441349111312
162,0.9802867539697477
163,0.9640832336026339
164,0.9566078996962128
165,0.9691134882280772
166,0.9662797373117502
167,0.947532035832469
168,0.947532035832469
169,0.9595650125135649
170,0.9878158782869297
171,0.9533985155850185
172,0.9611638304354366
173,0.9647442968132991
174,0.9697041931481971
175,0.9473061190623608
176,0.9842600539701867
177,0.9159870454837632
178,0.9916421889424469
179,0.9724752378215462
180,0.8977980738357954
181,0.882859145053097
182,0.9675311576087733
183,0.9594046549626548
184,0.9593240126632826
185,0.9707537520714392
186,0.950315869574607
187,0.9469105603559341
188,0.9159870454837632
189,0.9238303889624419
190,0.9842600539701867
191,0.9802867539697477
192,0.9143109876468409
193,0.9842600539701867
194,0.9657661083975722
195,0.9458681507940994
196,0.9753727367691687
197,0.9701034207376522
198,0.9642511815809268
199,0.9707537520714392
200,0.8175488789234499
201,0.9494835195827777
202,0.9714814730796952
203,0.9026989738089982
204,0.947532035832469
205,0.9587838312587189
206,0.9172927237855714
207,0.9859614386912262
208,0.905903368267331
209,0.9396806354874258
210,0.8975557860039146
211,0.9876635886638307
212,0.8523390013351039
213,0.9852411509022069
214,0.9458818378253748
215,0.9538677224933969
216,0.9434469508708617
217,0.9511904342591871
218,0.9542431085532892
219,0.9509369345437368
220,0.9399375690790722
221,0.9517449307594883
222,0.9880088174702399
223,0.9581035116090881
224,0.9068261631908671
225,0.9887566458402796
226,0.9234128159773018
227,0.9222555294478372
228,0.978211275129588
229,0.9757330541730683
230,0.9756037367627521
231,0.905903368267331
232,0.9479990805076551
233,0.930665540528156
234,0.8879626835281695
235,0.9523833891381499
236,0.8920523634143962
237,0.9777547121710044
238,0.9793334297027867
239,0.8419508800092191
240,0.9808814448167075
241,0.9691134882280772
242,0.8946494014889547
243,0.7630445039568657
244,0.8984742894630128
245,0.9296902345709408
246,0.9949578066901009
247,0.907149740304875
248,0.9514334673560888
249,0.9867155413148786
250,0.9794913731119508
251,0.9118020253414058
252,0.9542905818199225
253,0.9433689457467963
254,0.9815558552356702
255,0.9922798733755569
256,0.9691134882280772
257,0.9597456992076373
258,0.9143109876468409
259,0.954857056688497
260,0.9842600539701867
261,0.9753727367691687
262,0.9659771323806583
263,0.955143831770694
264,0.9802867539697477
265,0.985902022716691
266,0.905903368267331
267,0.9808814448167075
268,0.9626723485559231
269,0.9867155413148786
270,0.9838451758907489
271,0.9813170761769804
272,0.9183248645714502
273,0.9845246705104327
274,0.8771228462119642
275,0.9842600539701867
276,0.9119229304741374
277,0.9765014617870952
278,0.9428020276704725
279,0.9369623562813038
280,0.8984742894630128
281,0.9952771392037837
282,0.9576483287536168
283,0.9581035116090881
284,0.9234128159773018
285,0.9701034207376522
286,0.881967156688529
287,0.9762844748211308
288,0.929823012388705
289,0.9008826423915371
290,0.985902022716691
291,0.8731059749768734
292,0.9548697724581711
293,0.9757330541730683
294,0.9303170512237907
295,0.9702335002971011
296,0.8175488789234499
297,0.8378882346719415
298,0.9702335002971011
299,0.8419508800092191
300,0.9753727367691687
301,0.9581035116090881
302,0.9458681507940994
303,0.8741201676736868
304,0.8935019432077111
305,0.9548697724581711
306,0.9538677224933969
307,0.930665540528156
308,0.9869552337801069
309,0.9546414479098807
310,0.9857126607360175
311,0.9774008427667379
312,0.9350032497710418
313,0.9777547121710044
314,0.9143109876468409
315,0.9922798733755569
316,0.9897610546894015
317,0.9375186558475939
318,0.9399192253250849
319,0.9304661745497341
320,0.9821723455033555
321,0.9802867539697477
322,0.8419508800092191
323,0.9802867539697477
324,0.9830161638279378
325,0.9830161638279378
326,0.9259928570985254
327,0.9885704571647662
328,0.978211275129588
329,0.9325746656288342
330,0.9838451758907489
331,0.9582497495332668
332,0.9715255954620902
333,0.9909905866836562
334,0.8920523634143962
335,0.9866401882220062
336,0.905903368267331
337,0.9682029758630516
338,0.9568787993461797
339,0.95023870935951
340,0.9145970891470396
341,0.9659470950378768
342,0.9793334297027867
343,0.8975072030703476
344,0.9509369345437368
345,0.9764166199612802
346,0.9491173001148111
347,0.9351032575909378
348,0.9641952210269247
349,0.9904169658188496
350,0.9753727367691687
351,0.9917672406336353
352,0.9955765084873194
353,0.9734933780114103
354,0.8889244693863194
355,0.9742786563788941
356,0.9578925511942973
357,0.8984742894630128
358,0.9343911910576435
359,0.9793334297027867
360,0.9545751198681627
361,0.9646459862651288
362,0.9610295098281004
363,0.9578925511942973
364,0.788112013213012
365,0.9810335895306743
366,0.9701034207376522
367,0.9796074043205096
368,0.9802867539697477
369,0.8935019432077111
370,0.9487791265241403
371,0.9825271540492413
372,0.9701034207376522
373,0.8378882346719415
374,0.9303170512237907
375,0.9310298887599446
376,0.9662797373117502
377,0.8378882346719415
378,0.9808065541583003
379,0.9842600539701867
380,0.8935019432077111
381,0.8378882346719415
382,0.9159870454837632
383,0.9947522062271985
384,0.9119229304741374
385,0.9271815965711145
386,0.9757330541730683
387,0.9042156701857685
388,0.9117737558819059
389,0.9326191143539173
390,0.9825271540492413
391,0.9765253897871553
392,0.9977777170103476
393,0.944629997137677
394,0.9907367459975452
395,0.8935019432077111
396,0.9841127580619456
397,0.9753727367691687
398,0.9509369345437368
399,0.9727009137166873
400,0.9581035116090881
401,0.9435756255264751
402,0.9702335002971011
403,0.9800861478534402
404,0.9757330541730683
405,0.9842600539701867
406,0.9115088502551207
407,0.865924703731427
408,0.9757330541730683
409,0.9825271540492413
410,0.9343911910576435
411,0.9930516597402348
412,0.8935019432077111
413,0.8731059749768734
414,0.9388008902762458
415,0.9802867539697477
416,0.9559535637714001
417,0.9867655568078478
418,0.8258293728525347
419,0.9015124416526907
420,0.9025206253845313
421,0.9837433725956126
422,0.913176334625196
423,0.9145970891470396
