id,Action
1,0.96497365182485
2,0.9708679464965092
3,0.9725472498607648
4,0.9700104082768337
5,0.9736769207725889
6,0.9739971631120815
7,0.9653329488857835
8,0.9737765184577177
9,0.8957446570781509
10,0.9689674221625301
11,0.9637665849250144
12,0.972051112824715
13,0.9568950493927338
14,0.9735342228554491
15,0.9727106282381605
16,0.9639947495731268
17,0.9543618036615551
18,0.9657924855789326
19,0.97247313429364
20,0.9733869428247188
21,0.9740229081518064
22,0.9734546421939391
23,0.9665335673861157
24,0.9710316029755782
25,0.9673150536327978
26,0.9574147413227343
27,0.974132670186573
28,0.9553856976647903
29,0.97181131710162
30,0.9661435082194054
31,0.9720234773014903
32,0.9734142993011091
33,0.9705381236654025
34,0.9716566082549524
35,0.972063057300677
36,0.973808699489676
37,0.973410659322286
38,0.9741879598619734
39,0.9698353891744182
40,0.9651436299984975
41,0.9505045886376623
42,0.9690832101521981
43,0.9737275235272622
44,0.9688626596500352
45,0.970950135118064
46,0.9722597756249547
47,0.9715328039244702
48,0.9739493554798174
49,0.9742000734480201
50,0.9732413185395575
51,0.9682551936022757
52,0.9724695482979612
53,0.9723206029109585
54,0.9738104507493893
55,0.9688000593784168
56,0.9735586633782558
57,0.9707132873364166
58,0.9699066366370802
59,0.9715703029876053
60,0.9653749038252873
61,0.9736777478553379
62,0.9732106066209615
63,0.9664283681670408
64,0.9730473909096795
65,0.9737639010884624
66,0.9722943950530472
67,0.9729072164228049
68,0.9736877340643161
69,0.96844521976451
70,0.7045042132346707
71,0.9704208027092538
72,0.9637275234738271
73,0.9724999847465889
74,0.9728892180672345
75,0.9724383403295664
76,0.9740575348970041
77,0.9719753136064758
78,0.9321062541741513
79,0.8467467887534723
80,0.9734709280323676
81,0.9740190207555387
82,0.9663552810910849
83,0.9726805448464644
84,0.9699875933981441
85,0.9717060720686029
86,0.9484943358497538
87,0.9681099799636982
88,0.9688868406315333
89,0.9709719118911034
90,0.9551692673098738
91,0.9716827885332046
92,0.8089417374499128
93,0.9738853366949097
94,0.9648236362539353
95,0.9684090199640597
96,0.967973404146892
97,0.33548288777890406
98,0.970852843368409
99,0.9727007117066342
100,0.9725420240394712
101,0.9699715103817224
102,0.865603313028091
103,0.9710087193509617
104,0.9662823617010226
105,0.9196331094619804
106,0.9720979921589077
107,0.9705535199878695
108,0.9714421271386179
109,0.9733366602961623
110,0.9680780654038013
111,0.5255692442325546
112,0.9732464927482956
113,0.9631702023588966
114,0.9725937645598182
115,0.9686079066007262
116,0.9741798541688228
117,0.9705067335543307
118,0.9726564420938824
119,0.9738336702099352
120,0.972551870931863
121,0.9706299459095146
122,0.9736874595809835
123,0.9679093084144867
124,0.9710103960099149
125,0.9726148440316622
126,0.9641661155170818
127,0.946454037341157
128,0.9677156001513715
129,0.9490249937286417
130,0.9708361935566935
131,0.9712606727570837
132,0.9720399147912598
133,0.9700473095158028
134,0.967951466005548
135,0.973747347454018
136,0.9685459419922497
137,0.9719477912939969
138,0.9717895995452861
139,0.9276473884460016
140,0.9700812065045311
141,0.9740095693290345
142,0.9736904884595848
143,0.9738859328279295
144,0.9711078151856272
145,0.972342922700024
146,0.9484534601067361
147,0.9478299653967281
148,0.9658243089482957
149,0.9727011699996813
150,0.9735514167515331
151,0.9685437884011031
152,0.9650341921438007
153,0.9726067939625448
154,0.9592030143042821
155,0.9637097889186824
156,0.9484745372253434
157,0.9676409086196942
158,0.9737534395423928
159,0.9623277372397537
160,0.9695342482752577
161,0.9265714532823892
162,0.9723646397366958
163,0.9704993599304373
164,0.957533219824143
165,0.970537086038903
166,0.9721664957279532
167,0.9624721198751474
168,0.9578492750938843
169,0.9741254066567583
170,0.9701804873668934
171,0.9676506474453478
172,0.9705865286660148
173,0.9695445462109292
174,0.972856224329873
175,0.9720599304456492
176,0.9687943797269942
177,0.9331966647002945
178,0.9726333282818042
179,0.9736212042673579
180,0.9549529500202467
181,0.5900674635831216
182,0.9736012064833472
183,0.9727070805685988
184,0.9551868926297055
185,0.969464603918491
186,0.9620035847145784
187,0.9710307217322297
188,0.9662472993531319
189,0.6883948198380253
190,0.9707662025868666
191,0.9712909844613441
192,0.9679989266043306
193,0.9723051090923591
194,0.971916966081592
195,0.9711234475154406
196,0.9706242042863608
197,0.9727219750867301
198,0.9689117749935108
199,0.9708499863806405
200,0.44879594729402206
201,0.9730996313777355
202,0.9697435346765224
203,0.9627006647144796
204,0.9585038810325432
205,0.9719878032236172
206,0.9739813699677626
207,0.9722318808559635
208,0.9638682619876161
209,0.8738452036328289
210,0.8888226874776103
211,0.972072308429696
212,0.9715835256527776
213,0.973581044262108
214,0.9620255285906641
215,0.9728183538522831
216,0.9700206515548625
217,0.9719419650015516
218,0.9736351938811794
219,0.9727023144228089
220,0.9695902085716908
221,0.8615780065257955
222,0.9735133722523395
223,0.9738335284860924
224,0.9537486440475208
225,0.9710936587812292
226,0.8469727533386283
227,0.9579008378749648
